"","Year","Month","UnitCode","ParkName","Region","State","RecreationVisits","Smoke","stdsmoke","MAXSmoke","stdsmokeMAX","medSmoke","stdsmokemed","Season","CatColS","CatColM","SeasType"
"14266",2017,10,"ROMO","Rocky Mountain NP","Intermountain ","CO",332526,1.95930087745497e-09,0.0124975323252333,5.72397240716782e-09,-0.0452753437809577,1.79399828326154e-09,0.113094902008106,"Fall","ROMOFall","ROMO10","Shoulder"
"14267",2017,10,"SAGU","Saguaro NP","Intermountain ","AZ",59768,2.70092638935297e-09,0.132158753089334,5.67426727826614e-09,-0.0464537552077995,2.3920521119436e-09,0.279662718227423,"Fall","SAGUFall","SAGU10","Shoulder"
"14268",2017,10,"SEQU","Sequoia NP","Pacific West ","CA",89252,2.82235296209234e-08,4.25022887172832,1.18600809173586e-07,2.6308137683591,1.38942226612926e-08,3.48320617586113,"Fall","SEQUFall","SEQU10","Shoulder"
"14269",2017,10,"YELL","Yellowstone NP","Intermountain ","WY",211987,2.49240064429462e-09,0.0985131397519956,1.3964393197341e-08,0.150088922154918,1.92004057097961e-09,0.148199749782013,"Fall","YELLFall","YELL10","Shoulder"
"14270",2017,10,"YOSE","Yosemite NP","Pacific West ","CA",429827,1.19314556675547e-08,1.62150396035117,7.22592758961582e-08,1.53214661754029,3.40179706626031e-09,0.56089327626875,"Fall","YOSEFall","YOSE10","Shoulder"
"14271",2017,10,"ZION","Zion NP","Intermountain ","UT",422377,6.48824008588112e-09,0.743241534186389,6.56670948728788e-08,1.3758588939734,1.72133085563075e-09,0.0928558296199067,"Fall","ZIONFall","ZION10","Shoulder"
"14272",2017,11,"ARCH","Arches NP","Intermountain ","UT",72867,1.97636462258512e-09,0.0152507663231517,1.13876383878164e-08,0.0889991034820868,1.18631560130922e-09,-0.0561547080314391,"Fall","ARCHFall","ARCH11","Shoulder"
"14273",2017,11,"BIBE","Big Bend NP","Intermountain ","TX",45739,1.95522426922836e-09,0.0118397718933885,3.33825700415957e-09,-0.101835991629965,1.86678672520202e-09,0.133367678869598,"Fall","BIBEFall","BIBE11","Shoulder"
"14274",2017,11,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",19473,1.55476502371501e-09,-0.0527742973580328,7.11044867429678e-09,-0.012404702212729,8.40438496574336e-10,-0.152487163828788,"Fall","BLCAFall","BLCA11","Shoulder"
"14275",2017,11,"BRCA","Bryce Canyon NP","Intermountain ","UT",74761,2.97515049066478e-09,0.176404791284448,4.16453111995452e-08,0.806349368512313,1.3134451304353e-09,-0.0207470456640125,"Fall","BRCAFall","BRCA11","Shoulder"
"14276",2017,11,"CANY","Canyonlands NP","Intermountain ","UT",33138,2.0744506520271e-09,0.0310769398226216,1.27262653748517e-08,0.120735332170308,1.15424270141773e-09,-0.0650875375503458,"Fall","CANYFall","CANY11","Shoulder"
"14277",2017,11,"CARE","Capitol Reef NP","Intermountain ","UT",48101,1.72929971955075e-09,-0.0246131372653254,6.79902756317574e-09,-0.0197878878922334,1.05076602974208e-09,-0.0939074905446092,"Fall","CAREFall","CARE11","Shoulder"
"14278",2017,11,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",38440,1.61459839763356e-09,-0.0431201869604481,3.42283712484459e-09,-0.0998307623326814,1.48730761040383e-09,0.0276765112500065,"Fall","CAVEFall","CAVE11","Shoulder"
"14279",2017,11,"CHIS","Channel Islands NP","Pacific West ","CA",23696,2.58419171724505e-09,0.113323622493325,6.89837342804367e-09,-0.017432591669153,2.10524042643101e-09,0.199780952020369,"Fall","CHISFall","CHIS11","Shoulder"
"14280",2017,11,"CRLA","Crater Lake NP","Pacific West ","OR",9687,5.36735568624733e-09,0.56238692030943,3.14832426795419e-08,0.565426591951191,2.73197953148951e-09,0.374338088957188,"Fall","CRLAFall","CRLA11","Shoulder"
"14281",2017,11,"DEVA","Death Valley NP","Pacific West ","CA",91802,1.59752693869174e-09,-0.0458746655813013,5.25880450297223e-09,-0.0563035653310603,1.3698914225202e-09,-0.00502582600895386,"Fall","DEVAFall","DEVA11","Shoulder"
"14282",2017,11,"GLAC","Glacier NP","Intermountain ","MT",15594,3.99007374363158e-09,0.340162582087878,1.19790213304327e-08,0.103019636827788,3.17578074948699e-09,0.497944019012378,"Fall","GLACFall","GLAC11","Shoulder"
"14283",2017,11,"GRBA","Great Basin NP","Pacific West ","NV",2126,8.94498038363626e-10,-0.159308325961199,2.28103447241779e-09,-0.126900670862232,8.0961276571756e-10,-0.161072636282819,"Fall","GRBAFall","GRBA11","Shoulder"
"14284",2017,11,"GRCA","Grand Canyon NP","Intermountain ","AZ",349326,3.82497557641529e-09,0.313524005180704,1.71323772946153e-08,0.225195631316978,2.60740251611935e-09,0.339641343603921,"Fall","GRCAFall","GRCA11","Shoulder"
"14285",2017,11,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",10510,1.46504130243079e-09,-0.0672512130629558,6.16880946324727e-09,-0.0347291268904715,9.04202379636843e-10,-0.13472787487182,"Fall","GRSAFall","GRSA11","Shoulder"
"14286",2017,11,"GRTE","Grand Teton NP","Intermountain ","WY",45496,1.25951363854644e-09,-0.100413086227559,2.8878417435152e-09,-0.112514456844634,1.07941366955799e-09,-0.0859286522275144,"Fall","GRTEFall","GRTE11","Shoulder"
"14287",2017,11,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",20336,1.62769743203552e-09,-0.0410066587413904,3.13444181720968e-09,-0.106668051229704,1.53056733953605e-09,0.0397250564916152,"Fall","GUMOFall","GUMO11","Shoulder"
"14288",2017,11,"JOTR","Joshua Tree NP","Pacific West ","CA",307770,1.58688462012412e-09,-0.0475918028846052,4.2707992697899e-09,-0.0797272377425044,1.51594148345424e-09,0.0356515152967468,"Fall","JOTRFall","JOTR11","Shoulder"
"14289",2017,11,"KICA","Kings Canyon NP","Pacific West ","CA",29885,1.36677676255656e-09,-0.0831061892072908,4.56025395223492e-09,-0.0728648331399374,1.13066589424449e-09,-0.0716540656719445,"Fall","KICAFall","KICA11","Shoulder"
"14290",2017,11,"LAVO","Lassen Volcanic NP","Pacific West ","CA",10335,2.80602507537941e-09,0.149116418203147,1.88672881762386e-08,0.266326976363907,1.53063384189522e-09,0.0397435784911562,"Fall","LAVOFall","LAVO11","Shoulder"
"14291",2017,11,"MEVE","Mesa Verde NP","Intermountain ","CO",14824,1.74201961905719e-09,-0.0225607824332459,1.19170122658829e-08,0.101549523142381,1.10393305607914e-09,-0.0790996002726668,"Fall","MEVEFall","MEVE11","Shoulder"
"14292",2017,11,"MORA","Mount Rainier NP","Pacific West ","WA",58164,2.6548205354512e-09,0.124719577017657,9.05313246590822e-09,0.0336525323093588,1.98746752388956e-09,0.166979263869036,"Fall","MORAFall","MORA11","Shoulder"
"14293",2017,11,"NOCA","North Cascades NP","Pacific West ","WA",124,3.52715746260705e-09,0.265471074837529,1.536309923722e-08,0.183249507724396,1.06587327852736e-09,-0.0896998735734222,"Fall","NOCAFall","NOCA11","Shoulder"
"14294",2017,11,"OLYM","Olympic NP","Pacific West ","WA",91989,3.93900455980355e-09,0.331922573104572,1.55106629762258e-08,0.186747955471627,2.08595851702853e-09,0.194410623485248,"Fall","OLYMFall","OLYM11","Shoulder"
"14295",2017,11,"PEFO","Petrified Forest NP","Intermountain ","AZ",33237,6.83622402772221e-09,0.799388717123019,4.20545482882062e-08,0.816051579777463,2.61922816768845e-09,0.342934981839758,"Fall","PEFOFall","PEFO11","Shoulder"
"14296",2017,11,"PINN","Pinnacles NP","Pacific West ","CA",15473,1.62804788109598e-09,-0.0409501138117494,6.77723699382682e-09,-0.020304499688351,1.26125121457932e-09,-0.0352839086805475,"Fall","PINNFall","PINN11","Shoulder"
"14297",2017,11,"REDW","Redwood NP","Pacific West ","CA",21096,9.33744627854453e-09,1.20296073984073,1.20234716405321e-07,2.66955051434128,7.78169750859092e-10,-0.169830032472169,"Fall","REDWFall","REDW11","Shoulder"
"14298",2017,11,"ROMO","Rocky Mountain NP","Intermountain ","CO",140223,3.21536599854416e-09,0.215163545477991,2.04211598742177e-08,0.303166236319689,1.546214045689e-09,0.0440829212019969,"Fall","ROMOFall","ROMO11","Shoulder"
"14299",2017,11,"SAGU","Saguaro NP","Intermountain ","AZ",81806,2.03355087965894e-09,0.0244777646162257,3.8714595973488e-09,-0.0891948006197018,1.78842785025779e-09,0.111543444904528,"Fall","SAGUFall","SAGU11","Shoulder"
"14300",2017,11,"SEQU","Sequoia NP","Pacific West ","CA",58403,1.59606890965373e-09,-0.0461099184573132,6.42989039789654e-09,-0.0285394083741025,1.27200394661742e-09,-0.0322890961602016,"Fall","SEQUFall","SEQU11","Shoulder"
"14301",2017,11,"YELL","Yellowstone NP","Intermountain ","WY",10468,1.27267963014089e-09,-0.0982887544705107,4.3007490901914e-09,-0.0790171860562328,8.41126723827301e-10,-0.152295481232521,"Fall","YELLFall","YELL11","Shoulder"
"14302",2017,11,"YOSE","Yosemite NP","Pacific West ","CA",217927,5.48476828560364e-09,0.581331434416159,2.6661675534001e-08,0.451116661665538,1.88493531894096e-09,0.138422360374118,"Fall","YOSEFall","YOSE11","Shoulder"
"14303",2017,11,"ZION","Zion NP","Intermountain ","UT",222069,2.62021846334754e-09,0.119136535276961,3.29940910148707e-08,0.601245852094306,1.31126343116961e-09,-0.0213546847508387,"Fall","ZIONFall","ZION11","Shoulder"
"14304",2017,12,"ARCH","Arches NP","Intermountain ","UT",44325,8.66820222231437e-10,-0.163774139519832,2.90157209370534e-09,-0.112188937086087,5.60447799280439e-10,-0.230469172760565,"Winter","ARCHWinter","ARCH12","Low"
"14305",2017,12,"BIBE","Big Bend NP","Intermountain ","TX",41064,1.69082432642833e-09,-0.0308211390621146,4.19864365497347e-09,-0.0814379062970246,1.20045495766163e-09,-0.0522166650035101,"Winter","BIBEWinter","BIBE12","Shoulder"
"14306",2017,12,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",3042,1.20557065540161e-09,-0.109116782515255,1.09972466688646e-08,0.0797436790878113,5.88077808671983e-10,-0.222773761234464,"Winter","BLCAWinter","BLCA12","Low"
"14307",2017,12,"BRCA","Bryce Canyon NP","Intermountain ","UT",49013,9.64680761348082e-10,-0.147984348867455,3.58851059978349e-09,-0.0959029681531558,6.15148432192569e-10,-0.215234147863113,"Winter","BRCAWinter","BRCA12","Low"
"14308",2017,12,"CANY","Canyonlands NP","Intermountain ","UT",13985,8.42619913359895e-10,-0.167678857542579,2.77519651703528e-09,-0.115185054929707,6.07271899433215e-10,-0.21742789163363,"Winter","CANYWinter","CANY12","Low"
"14309",2017,12,"CARE","Capitol Reef NP","Intermountain ","UT",20266,8.00405076447021e-10,-0.174490218314707,2.75193046128663e-09,-0.115736647623611,6.52768006315085e-10,-0.204756478449145,"Winter","CAREWinter","CARE12","Low"
"14310",2017,12,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",30973,1.45254852948563e-09,-0.0692669210413946,3.48688611317982e-09,-0.098312286042615,1.24070753670935e-09,-0.0410056604624146,"Winter","CAVEWinter","CAVE12","Low"
"14311",2017,12,"CHIS","Channel Islands NP","Pacific West ","CA",16746,1.30099541458924e-07,20.6879157467583,6.9889654241706e-07,16.3884910566387,5.82639847479527e-09,1.23618460031552,"Winter","CHISWinter","CHIS12","Low"
"14312",2017,12,"CRLA","Crater Lake NP","Pacific West ","OR",9017,3.60763714869447e-09,0.278456466156237,1.53543435743586e-08,0.18304192807631,1.40094724709883e-09,0.00362373132663279,"Winter","CRLAWinter","CRLA12","Low"
"14313",2017,12,"DEVA","Death Valley NP","Pacific West ","CA",94320,1.79385379310694e-09,-0.0141973423349972,9.53281542592777e-09,0.0450248774543933,1.15125964317286e-09,-0.065918368277737,"Winter","DEVAWinter","DEVA12","Low"
"14314",2017,12,"GLAC","Glacier NP","Intermountain ","MT",13268,1.8117489009935e-09,-0.011309968018638,6.19898932185947e-09,-0.0340136214479762,1.2906323787476e-09,-0.0271007717808532,"Winter","GLACWinter","GLAC12","Low"
"14315",2017,12,"GRBA","Great Basin NP","Pacific West ","NV",1422,1.02885334749988e-09,-0.137630106901236,4.81969353316458e-09,-0.0667140279112193,7.79321496224838e-10,-0.169509252466737,"Winter","GRBAWinter","GRBA12","Low"
"14316",2017,12,"GRCA","Grand Canyon NP","Intermountain ","AZ",338106,2.14251793099089e-09,0.0420595901821711,1.20851053608817e-08,0.105534681782883,1.0019717278098e-09,-0.10749750523395,"Winter","GRCAWinter","GRCA12","Low"
"14317",2017,12,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",6374,1.69100883743696e-09,-0.0307913682247002,1.29724995190372e-08,0.126573062312015,8.56192894360674e-10,-0.148099305229331,"Winter","GRSAWinter","GRSA12","Low"
"14318",2017,12,"GRTE","Grand Teton NP","Intermountain ","WY",50799,1.4910173037986e-09,-0.0630599871890142,5.05825248353631e-09,-0.0610582616089227,1.15031106862062e-09,-0.0661825618738821,"Winter","GRTEWinter","GRTE12","Low"
"14319",2017,12,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",14082,1.47667595176793e-09,-0.0653739632643594,3.43199313412867e-09,-0.099613691253639,1.23732568635404e-09,-0.0419475613439888,"Winter","GUMOWinter","GUMO12","Low"
"14320",2017,12,"JOTR","Joshua Tree NP","Pacific West ","CA",284398,2.6211526211166e-09,0.119287261562989,1.30972868106483e-08,0.129531525022172,1.53993040541422e-09,0.0423328241567453,"Winter","JOTRWinter","JOTR12","Shoulder"
"14321",2017,12,"KICA","Kings Canyon NP","Pacific West ","CA",23486,2.11852055880114e-09,0.0381876159778224,2.5870265929484e-08,0.432353887241999,8.83167761145387e-10,-0.140586361682028,"Winter","KICAWinter","KICA12","Low"
"14322",2017,12,"LAVO","Lassen Volcanic NP","Pacific West ","CA",9393,1.47454261704042e-09,-0.0657181766627618,7.90502685532601e-09,0.00643319296497313,1.07193387499649e-09,-0.0880118978922462,"Winter","LAVOWinter","LAVO12","Low"
"14323",2017,12,"MEVE","Mesa Verde NP","Intermountain ","CO",11898,9.65480420522085e-10,-0.14785532391966,4.84881512718971e-09,-0.0660236118530507,5.72119795982928e-10,-0.227218329929349,"Winter","MEVEWinter","MEVE12","Low"
"14324",2017,12,"MORA","Mount Rainier NP","Pacific West ","WA",26429,1.5524158329806e-09,-0.0531533391069713,4.19411794183588e-09,-0.0815452021072114,1.18834952989033e-09,-0.0555882255078707,"Winter","MORAWinter","MORA12","Low"
"14325",2017,12,"NOCA","North Cascades NP","Pacific West ","WA",47,1.9120724922738e-09,0.00487723591575216,1.23241283844777e-08,0.111201450354009,8.73354000230364e-10,-0.143319655319017,"Winter","NOCAWinter","NOCA12","Low"
"14326",2017,12,"OLYM","Olympic NP","Pacific West ","WA",71335,3.16329890418055e-09,0.206762523704557,1.03675166229777e-08,0.0648140108966953,2.53744558698088e-09,0.320157189574369,"Winter","OLYMWinter","OLYM12","Low"
"14327",2017,12,"PEFO","Petrified Forest NP","Intermountain ","AZ",29494,1.76676614825577e-09,-0.0185679318016676,8.7242417734501e-09,0.0258551770114539,1.11370801469945e-09,-0.0763771137122057,"Winter","PEFOWinter","PEFO12","Low"
"14328",2017,12,"PINN","Pinnacles NP","Pacific West ","CA",17825,4.26262819307143e-09,0.384139222078582,1.1473596295275e-08,0.0910369974100351,3.65829744275459e-09,0.632332844954796,"Winter","PINNWinter","PINN12","Low"
"14329",2017,12,"REDW","Redwood NP","Pacific West ","CA",27009,2.96148866048509e-09,0.174200456008832,2.04986694285481e-08,0.305003836312499,1.13847575811121e-09,-0.0694788902832735,"Winter","REDWWinter","REDW12","Low"
"14330",2017,12,"ROMO","Rocky Mountain NP","Intermountain ","CO",112830,1.46920855051861e-09,-0.0665788278962977,6.20647311322386e-09,-0.0338361953864254,9.35136412749671e-10,-0.12611223846027,"Winter","ROMOWinter","ROMO12","Low"
"14331",2017,12,"SAGU","Saguaro NP","Intermountain ","AZ",89984,2.36567002904538e-09,0.0780651644792742,4.70614880399012e-09,-0.0694059514465453,2.2088404438847e-09,0.228635258840163,"Winter","SAGUWinter","SAGU12","Shoulder"
"14332",2017,12,"SEQU","Sequoia NP","Pacific West ","CA",53502,2.09872637637896e-09,0.0349938261274658,2.40451747401949e-08,0.389084543413501,1.01721120415732e-09,-0.103253060714422,"Winter","SEQUWinter","SEQU12","Low"
"14333",2017,12,"YELL","Yellowstone NP","Intermountain ","WY",21294,1.39323408544823e-09,-0.0788373021415467,5.0393436090701e-09,-0.0615065540534263,9.64603730224667e-10,-0.117905106449314,"Winter","YELLWinter","YELL12","Low"
"14334",2017,12,"YOSE","Yosemite NP","Pacific West ","CA",127276,2.30008654864269e-09,0.0674832748314114,2.62263739614355e-08,0.440796512446168,1.01940555996549e-09,-0.102641896572592,"Winter","YOSEWinter","YOSE12","Low"
"14335",2017,12,"ZION","Zion NP","Intermountain ","UT",138866,1.07127314993759e-09,-0.130785674957036,3.69234220976011e-09,-0.0934413236837116,8.93672746915541e-10,-0.137660550567323,"Winter","ZIONWinter","ZION12","Low"
"14336",2017,2,"ARCH","Arches NP","Intermountain ","UT",38248,4.55374167585368e-10,-0.230160929601418,1.14453491129041e-09,-0.153844853465246,3.59587415399432e-10,-0.286412089440427,"Winter","ARCHWinter","ARCH2","Low"
"14337",2017,2,"BIBE","Big Bend NP","Intermountain ","TX",41670,1.17489909199425e-09,-0.114065636972372,3.11487546866829e-09,-0.10713193109909,9.7930064058005e-10,-0.113811775471964,"Winter","BIBEWinter","BIBE2","Shoulder"
"14338",2017,2,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",3361,4.16191090103813e-10,-0.236483116216517,9.13055353546355e-10,-0.159332781209392,3.0138769258059e-10,-0.302621668360551,"Winter","BLCAWinter","BLCA2","Low"
"14339",2017,2,"BRCA","Bryce Canyon NP","Intermountain ","UT",32979,5.18160086970093e-10,-0.220030426214142,2.73494404900987e-09,-0.116139362248244,3.82887527239362e-10,-0.279922625514754,"Winter","BRCAWinter","BRCA2","Low"
"14340",2017,2,"CANY","Canyonlands NP","Intermountain ","UT",18698,4.64587180554378e-10,-0.228674410649331,1.28638599772302e-09,-0.150481841541612,3.65256214163168e-10,-0.284833235856724,"Winter","CANYWinter","CANY2","Low"
"14341",2017,2,"CARE","Capitol Reef NP","Intermountain ","UT",15835,4.16345810874059e-10,-0.236458152031833,2.26701057925993e-09,-0.127233149950632,3.20395265873685e-10,-0.297327746938734,"Winter","CAREWinter","CARE2","Low"
"14342",2017,2,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",20342,8.29607152688023e-10,-0.169778465501752,2.24566520934388e-09,-0.127739206938614,7.35549787744816e-10,-0.181700392367593,"Winter","CAVEWinter","CAVE2","Low"
"14343",2017,2,"CHIS","Channel Islands NP","Pacific West ","CA",20325,1.48512951757229e-09,-0.064009981055373,3.7402982933088e-09,-0.0923043787025982,1.34109312543984e-09,-0.0130466248492215,"Winter","CHISWinter","CHIS2","Low"
"14344",2017,2,"CRLA","Crater Lake NP","Pacific West ","OR",1402,4.95291269019654e-10,-0.223720308276557,4.30008961771478e-09,-0.0790328208593066,3.11379894091246e-10,-0.299838676086225,"Winter","CRLAWinter","CRLA2","Low"
"14345",2017,2,"DEVA","Death Valley NP","Pacific West ","CA",78586,8.20493594213831e-10,-0.171248937478553,1.91183247011395e-09,-0.135653728503192,7.49848849679324e-10,-0.177717868711379,"Winter","DEVAWinter","DEVA2","Low"
"14346",2017,2,"GLAC","Glacier NP","Intermountain ","MT",13802,3.0586843810431e-10,-0.254283667848577,5.96529159402337e-10,-0.166836998426329,2.53541854178252e-10,-0.315947520375281,"Winter","GLACWinter","GLAC2","Low"
"14347",2017,2,"GRBA","Great Basin NP","Pacific West ","NV",2289,3.94669235464871e-10,-0.239955665849568,1.37076494599597e-09,-0.148481381648903,3.34838129445458e-10,-0.293305172164144,"Winter","GRBAWinter","GRBA2","Low"
"14348",2017,2,"GRCA","Grand Canyon NP","Intermountain ","AZ",239154,7.09399447786847e-10,-0.189173969678669,3.08557801531606e-09,-0.107826516438079,4.58756810317595e-10,-0.258791783783809,"Winter","GRCAWinter","GRCA2","Low"
"14349",2017,2,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",6547,4.97208316633497e-10,-0.223410992787735,1.81500914298027e-09,-0.137949220288453,3.84704518241463e-10,-0.279416563670828,"Winter","GRSAWinter","GRSA2","Low"
"14350",2017,2,"GRTE","Grand Teton NP","Intermountain ","WY",44397,3.77997587531728e-10,-0.242645634994135,2.94417135116021e-09,-0.111178991978429,2.29465321743838e-10,-0.322653230191689,"Winter","GRTEWinter","GRTE2","Low"
